age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
42,M,V67NU7T,City,Basic Membership,30-01-2015,?,CID40075,Without Offers,?,Fiber_Optic,8:47:05,19,156.51,6118.94,27,530.73,No,Yes,No,Not Applicable,Poor Product Quality,1
62,F,C7LILSN,Town,Premium Membership,26-10-2015,Yes,CID50026,Without Offers,Smartphone,Wi-Fi,1:58:02,12,752.23,19455.37,17,,Yes,No,No,Not Applicable,No reason specified,0
63,F,IJAFVWW,City,Gold Membership,23-11-2015,Yes,CID59996,Credit/Debit Card Offers,?,Mobile_Data,4:26:14,3,1306.96089,6637.69,26,639.15,No,Yes,Yes,No Information Available,Poor Website,1
35,M,2HBPPAQ,City,Silver Membership,09-01-2015,?,CID30226,Without Offers,Smartphone,Wi-Fi,16:28:20,14,266.18,47916.99,Error,712.47,Yes,No,No,Not Applicable,No reason specified,0
18,F,5FBIMXE,,Platinum Membership,10-02-2016,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,7:25:31,13,-606.523814,36510.11,19,771.77,Yes,Yes,Yes,No Information Available,Products always in Stock,0
11,F,SALV2XY,City,Gold Membership,07-07-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,18:30:24,20,417.33,45935.14,12,779.12,Yes,No,Yes,Unsolved,Poor Customer Service,0
10,F,U4DGLWL,,Basic Membership,12-01-2015,No,xxxxxxxx,Without Offers,?,Fiber_Optic,23:50:03,20,91.82,39026.66,15,,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,1
46,F,JIFPWAV,Town,Premium Membership,13-03-2015,?,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,21:04:55,19,32.4,47251.31,6,,Yes,No,Yes,Unsolved,Too many ads,0
41,F,UK1HBPK,City,Silver Membership,29-09-2016,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,0:08:39,13,101.99,31555.26,25,1012.180685,Yes,No,No,Not Applicable,Poor Website,1
31,F,OP8N1KP,Town,Gold Membership,16-03-2017,Yes,CID61303,Credit/Debit Card Offers,?,Mobile_Data,21:38:50,14,42.48,15206.65,14,,No,Yes,No,Not Applicable,Too many ads,0
19,F,I4V77B0,City,No Membership,04-06-2016,Yes,CID37227,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13:48:56,23,146.83,9190.68,29,617.28,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,1
39,F,NN6N3KT,City,No Membership,14-12-2017,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,9:17:13,22,-962.6881222,42433.87,14,-178.3005526,No,Yes,Yes,Solved in Follow-up,No reason specified,1
55,F,MS2YA6J,Town,No Membership,26-05-2017,Yes,CID9201,Credit/Debit Card Offers,Smartphone,Wi-Fi,1:25:16,7,752.71,33479.52,49.67409504,677.29,No,Yes,Yes,Unsolved,Poor Customer Service,1
15,F,ZO2N14B,City,Basic Membership,15-11-2016,Yes,CID25400,Credit/Debit Card Offers,Both,Mobile_Data,6:52:38,14,480.48,15366.11,10,835.0225345,Yes,Yes,Yes,Solved in Follow-up,Poor Website,1
27,M,IS6UMK3,Town,Silver Membership,21-01-2017,Yes,CID6449,Credit/Debit Card Offers,Smartphone,Mobile_Data,11:41:40,22,-872.6105237,13085.23,15,711.14,No,Yes,Yes,Solved,Too many ads,0
55,M,29F8SGW,Village,Premium Membership,06-03-2015,?,CID51723,Without Offers,?,Mobile_Data,12:56:17,18,57.09,47619.65,21,785.51,Yes,No,No,Not Applicable,Poor Website,0
21,M,MA4U0WO,City,Silver Membership,19-07-2017,Yes,CID48306,Without Offers,Desktop,Fiber_Optic,1:07:35,-999,265.66,2802.36,18,632.89,Yes,No,No,Not Applicable,Poor Product Quality,1
51,F,E3H4K2L,City,Silver Membership,05-11-2017,Yes,CID58988,Credit/Debit Card Offers,Desktop,Wi-Fi,14:20:38,13,196.91,34887.92,7,718.01,Yes,No,No,Not Applicable,Poor Website,1
52,F,T8QOB9S,Village,Basic Membership,19-12-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,5:45:35,-999,34.54,40964.26,7,649.77,No,Yes,No,Not Applicable,No reason specified,1
18,F,35R88HL,City,Basic Membership,10-10-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,2:05:03,9,294.9081536,19208.48,17,683.21,No,Yes,No,Not Applicable,Too many ads,1
16,M,AWIQ2O0,,Platinum Membership,31-07-2016,Yes,CID5103,Without Offers,Desktop,Mobile_Data,15:35:46,15,150.77,34675.66,17,796.84,No,Yes,Yes,No Information Available,No reason specified,0
39,M,RDCP7IH,Town,No Membership,24-11-2015,Yes,CID32628,Without Offers,Smartphone,Mobile_Data,10:36:16,10,110.36,28800.9,7,549.51,Yes,No,Yes,Solved,Poor Customer Service,1
20,F,PKWSTTD,City,Basic Membership,14-09-2017,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,22:58:28,9,490.49,19620.5,Error,595.86,Yes,No,No,Not Applicable,Poor Product Quality,1
53,M,SL3C7ZU,Village,Premium Membership,26-07-2017,Yes,CID30728,Without Offers,Smartphone,Fiber_Optic,15:57:25,6,30.02,47981.28,21,1351.581692,Yes,No,Yes,Solved,Poor Product Quality,0
50,M,WRWH7W0,Town,Gold Membership,03-03-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,7:36:49,8,1386.24387,49388.04,14,773.35,Yes,No,No,Not Applicable,Quality Customer Care,0
29,F,WO7QNHT,Town,No Membership,14-08-2017,Yes,CID26969,Gift Vouchers/Coupons,?,Wi-Fi,12:02:12,13,126.15,2285.74,16,544.71,No,Yes,No,Not Applicable,Poor Product Quality,1
17,F,W8O2RWH,City,Premium Membership,16-04-2015,Yes,CID35456,Without Offers,Desktop,Wi-Fi,18:12:55,11,30.94,33853.81,28,260.2485968,No,Yes,No,Not Applicable,Poor Product Quality,0
22,F,KW9B51W,Town,Platinum Membership,25-05-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,7:56:41,14,154.85,35380.52,17,703.34,Yes,No,No,Not Applicable,Products always in Stock,0
19,M,3OUAUB7,Village,Basic Membership,28-07-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,16:39:55,22,30.92,3679.4,24,544.61,Yes,No,Yes,No Information Available,Too many ads,1
51,F,QW4FH9N,,Premium Membership,19-12-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,4:49:34,15,132.22,45652.44,10,767.23,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,0
16,M,U1DXNS2,Town,Basic Membership,23-09-2015,Yes,CID54003,Gift Vouchers/Coupons,Desktop,Mobile_Data,22:04:29,13,124.49,22825.18,10,624.66,No,Yes,No,Not Applicable,Poor Customer Service,1
62,F,G4K8A7X,,Silver Membership,21-06-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,18:57:10,15,224.02,29876.45,12,1676.595522,Yes,Yes,No,Not Applicable,Poor Customer Service,0
18,F,HSDACIX,Village,No Membership,19-04-2015,Yes,CID45923,Gift Vouchers/Coupons,Both,Fiber_Optic,12:37:33,-999,252.46,19974.05,8,631.69,Yes,No,Yes,Unsolved,Poor Customer Service,1
42,M,21VTAJ5,Village,Basic Membership,17-02-2016,Yes,CID39353,Credit/Debit Card Offers,Desktop,Fiber_Optic,3:54:06,15,522.32,19735.43,16,690.18,No,Yes,No,Not Applicable,Too many ads,1
59,F,H5HNCUN,Village,No Membership,09-10-2015,?,CID8247,Credit/Debit Card Offers,Smartphone,Fiber_Optic,19:30:02,17,85.27,12176.92,Error,539.4,No,Yes,Yes,Solved,Poor Website,1
64,M,IL3MEXD,Town,Gold Membership,25-04-2016,Yes,CID61522,Gift Vouchers/Coupons,Smartphone,Mobile_Data,9:08:27,20,250.98,27374.05,8,,No,Yes,Yes,No Information Available,Poor Website,1
42,F,Y47FMBY,Town,Gold Membership,26-06-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,6:00:12,9,344.72,5945.81,-11.07446504,703.93,Yes,No,No,Not Applicable,Poor Website,0
55,M,37OD89L,Town,Platinum Membership,28-03-2016,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,5:37:26,5,395.35,15702.63,14,1301.931439,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,0
45,M,SS9677P,City,Gold Membership,06-07-2017,Yes,CID9357,Credit/Debit Card Offers,Smartphone,Mobile_Data,19:44:15,5,948.28,35244.86,2,771.37,No,Yes,Yes,Solved,Reasonable Price,0
36,M,6YUUTID,Town,Platinum Membership,01-05-2017,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,12:39:15,2,71.28,38692.2,18,775.88,Yes,No,No,Not Applicable,Too many ads,0
52,M,BS5DHQU,City,No Membership,08-02-2016,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,1:00:27,16,333.16,4947.03,16,591.33,No,Yes,Yes,Unsolved,No reason specified,1
31,F,VNX1TYA,City,No Membership,11-12-2017,?,CID34887,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20:43:46,15,170.35,24605.73,11,832.4534105,No,Yes,No,Not Applicable,Poor Customer Service,1
23,M,I13I6L3,Village,Silver Membership,26-07-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,10:48:48,15,77.66,7468.67,9,783.09,No,Yes,No,Not Applicable,Poor Product Quality,0
26,M,PUPET3Z,,No Membership,15-03-2016,Yes,CID32462,Credit/Debit Card Offers,Desktop,Wi-Fi,23:19:03,19,71.39,6249.76,15,,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
50,F,B4C6C3W,Town,Premium Membership,18-12-2016,Yes,CID51090,Gift Vouchers/Coupons,Both,Wi-Fi,1:39:08,-999,444.62,23987.53,24,791.68,Yes,Yes,Yes,Unsolved,Poor Product Quality,0
39,M,MTSDRQC,City,Silver Membership,17-03-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,12:02:44,-999,251.66,47668.78,27,192.7606133,Yes,No,Yes,No Information Available,No reason specified,0
56,F,XJUDDWY,Town,Premium Membership,22-08-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,16:29:44,15,1195.171975,76118.8,14,759.27,Yes,No,Yes,Unsolved,Reasonable Price,0
20,F,7Y2VTQ6,Town,Gold Membership,06-01-2015,No,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,9:09:35,8,32.55,4441.8,42.19009019,149.8658788,Yes,No,No,Not Applicable,No reason specified,0
50,F,6ELR3VD,Village,Platinum Membership,12-12-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,14:15:09,12,285.58,96267.21,2,808.15,Yes,No,Yes,Solved,Products always in Stock,0
34,F,AXI84TO,Town,Platinum Membership,20-02-2017,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,1:07:43,17,31.09,38317.52,26,714.28,No,Yes,No,Not Applicable,Poor Website,0
21,M,G17EGS8,Town,Basic Membership,26-06-2015,?,CID39300,Without Offers,Smartphone,Wi-Fi,12:21:46,19,152.85,39901.37,8,353.6085554,Yes,No,Yes,No Information Available,Poor Product Quality,1
24,F,7HQB210,,Silver Membership,04-06-2015,No,xxxxxxxx,,?,Mobile_Data,22:01:31,2,370.77,22823.99,19,786.75,Yes,No,Yes,Solved in Follow-up,No reason specified,0
37,F,G2J8XJR,City,Premium Membership,23-02-2017,Yes,CID47822,Without Offers,Both,Mobile_Data,9:16:26,24,609.86,63218.19,5,764.2,Yes,No,Yes,Solved in Follow-up,Products always in Stock,0
62,F,4PIRTQI,Town,Basic Membership,03-06-2016,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,1:25:31,15,278.5,49430.69,28,646.72,No,Yes,Yes,Solved in Follow-up,Too many ads,1
21,F,H1OLX39,Town,No Membership,24-07-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,8:57:41,22,125.78,49593.05,7,690.01,Yes,No,Yes,No Information Available,Poor Website,0
34,F,PGSLEW7,City,No Membership,01-08-2016,Yes,CID61073,Without Offers,Desktop,Mobile_Data,4:18:00,12,147.81,49795.38,22,562.64,Yes,No,No,Not Applicable,Too many ads,0
44,M,NTYYJJ1,Town,No Membership,04-02-2017,?,CID62516,Credit/Debit Card Offers,Both,Wi-Fi,5:58:01,17,414.57,49136.31,26,608.37,Yes,No,Yes,No Information Available,Poor Website,1
51,M,FDH794I,Town,Premium Membership,06-09-2015,?,CID32162,Gift Vouchers/Coupons,Desktop,Fiber_Optic,16:26:25,-999,516.6115235,90919.45,34.52543753,727.88,Yes,No,Yes,Unsolved,Reasonable Price,0
63,M,W0U068W,Town,Silver Membership,06-01-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,4:44:52,-999,33.68,42629.62,21,786.25,Yes,No,Yes,Unsolved,Poor Customer Service,0
49,F,K6V5B88,Town,Premium Membership,06-10-2017,Yes,CID22601,Gift Vouchers/Coupons,?,Fiber_Optic,5:23:56,21,33.19,56308.93,10,,Yes,No,Yes,No Information Available,Products always in Stock,0
30,M,RDJGPK4,Village,Silver Membership,10-01-2016,?,CID47533,Gift Vouchers/Coupons,?,Fiber_Optic,2:09:06,19,79.4,46816.89,13,113.49271,No,Yes,Yes,Unsolved,Poor Website,0
63,M,1R9GBAP,Town,Silver Membership,05-01-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,19:04:39,13,229.9,27066.06,26,687.61,Yes,No,No,Not Applicable,Poor Website,1
27,F,2XCD68G,City,No Membership,04-09-2016,?,CID26767,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13:06:38,10,447.767269,19075.9,17,543.04,No,Yes,No,Not Applicable,No reason specified,1
54,M,FF5013I,Village,Basic Membership,21-11-2017,?,CID46137,Credit/Debit Card Offers,Both,Mobile_Data,15:58:40,12,471.89,3779.67,Error,694.23,No,Yes,No,Not Applicable,No reason specified,1
35,F,2C59IRV,Village,Gold Membership,21-01-2017,Yes,CID42150,Without Offers,?,Mobile_Data,18:44:52,16,213.81,91095.51,Error,788.6,Yes,Yes,No,Not Applicable,Products always in Stock,0
19,F,P5L0Q0D,Village,Basic Membership,28-11-2015,Yes,CID15838,Without Offers,Both,Mobile_Data,6:19:45,11,645.21,27647.34,27,616.83,No,Yes,Yes,No Information Available,Poor Website,1
52,M,PED0D84,,Silver Membership,03-02-2016,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,16:39:51,12,-816.9181452,26122.36,11,711.81,Yes,No,Yes,Unsolved,Poor Product Quality,0
28,M,62E1A5K,,No Membership,01-02-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,14:58:48,10,387.61,40998.06,Error,674.23,No,Yes,Yes,No Information Available,No reason specified,1
55,M,RUGX6Y8,City,No Membership,24-04-2016,Yes,CID31829,Credit/Debit Card Offers,Desktop,Wi-Fi,8:15:45,19,107.87,2278.4,9,651.83,No,Yes,No,Not Applicable,Poor Product Quality,1
45,M,4L60Q9A,Town,Gold Membership,19-08-2015,Yes,CID10780,Gift Vouchers/Coupons,Both,Fiber_Optic,19:21:50,13,884.6,64097.57,18,808.99,Yes,Yes,Yes,Solved,Products always in Stock,0
13,M,EKEVHCA,City,Silver Membership,11-02-2015,?,xxxxxxxx,Credit/Debit Card Offers,Both,Fiber_Optic,21:21:39,5,287.04,37630.3,28,716.64,No,Yes,Yes,Solved,Too many ads,1
37,M,0CPZ26X,Village,Silver Membership,03-09-2016,?,CID11295,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13:04:58,16,874.47,26990.8,18,619.66,Yes,No,Yes,Solved in Follow-up,Poor Website,1
13,F,05A0DLL,City,Basic Membership,06-04-2015,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,12:06:30,19,107.24,20946.04,24,707.78,No,Yes,No,Not Applicable,No reason specified,1
28,M,5O5JCWG,Village,No Membership,19-07-2015,No,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,22:03:33,18,367.54,971.73,17,679.81,No,Yes,No,Not Applicable,No reason specified,1
62,F,SXA5UNL,City,Silver Membership,06-05-2017,?,CID56702,Credit/Debit Card Offers,Both,Fiber_Optic,1:36:45,9,313.52,5052.64,18,763.21,Yes,Yes,Yes,No Information Available,No reason specified,0
53,F,YXTLG3E,Village,No Membership,28-03-2016,Yes,CID56598,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:44:13,13,114.31,24905.03,19,690.31,No,Yes,No,Not Applicable,No reason specified,1
22,M,OHK92ZE,Town,Basic Membership,30-10-2017,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,5:09:55,14,213.78,49888.13,27,627.97,No,Yes,No,Not Applicable,Too many ads,1
51,F,7SAKY8J,Town,No Membership,09-05-2017,Yes,CID31594,Without Offers,Smartphone,Mobile_Data,10:33:27,21,129.3,29069.42,14,209.8865191,Yes,No,Yes,No Information Available,Poor Website,1
20,F,BA6JEFJ,Town,Gold Membership,06-08-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,13:00:57,8,33.71,1116.88,28,,Yes,No,Yes,No Information Available,No reason specified,1
13,M,D1W55DN,,Basic Membership,14-09-2016,Yes,xxxxxxxx,Without Offers,?,Wi-Fi,13:27:57,11,35.94,32830.55,28,,Yes,No,No,Not Applicable,No reason specified,0
21,F,2VIVGQ4,Town,Platinum Membership,04-02-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,17:59:39,16,302.96,64184.12,6,760.05,No,Yes,Yes,Solved in Follow-up,Reasonable Price,0
30,M,BCZV3S3,,No Membership,02-04-2017,Yes,CID30732,Without Offers,Desktop,Mobile_Data,0:56:04,10,-1046.638737,32057.77,21,672.66,Yes,No,No,Not Applicable,No reason specified,1
48,F,DACVC7O,Town,Basic Membership,26-07-2017,No,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,8:43:37,15,306.11,7052.1,21,660.9,Yes,No,No,Not Applicable,No reason specified,1
15,F,UI4RFGH,City,Basic Membership,08-07-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,16:11:43,14,323.71,33767.89,16,822.4063814,No,Yes,Yes,Solved,Poor Website,1
54,F,3B8MKAU,Town,Platinum Membership,11-11-2015,Yes,CID14068,Gift Vouchers/Coupons,Smartphone,Mobile_Data,11:28:50,6,357.21,17072.23,17,712.67,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,0
49,F,TSD6NL5,City,No Membership,19-09-2017,No,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,14:31:41,12,417.92,26660.58,21,,Yes,No,No,Not Applicable,Poor Product Quality,1
46,F,U51T9S3,Village,Basic Membership,01-06-2017,Yes,CID46728,Without Offers,Desktop,Mobile_Data,17:24:54,6,1705.75,17060.15,7,,No,Yes,Yes,Unsolved,No reason specified,1
61,F,WMO8GD0,Town,Gold Membership,08-07-2017,Yes,xxxxxxxx,Without Offers,Desktop,Wi-Fi,19:40:20,3,156.12,23484.38,6,708.99,No,Yes,Yes,Unsolved,Too many ads,0
44,M,RS1BW66,City,No Membership,13-03-2015,?,CID43233,Without Offers,Both,Fiber_Optic,6:20:52,5,-963.0395657,46628.52,Error,672.87,Yes,No,No,Not Applicable,Too many ads,1
10,F,3CUBH3M,,Basic Membership,30-08-2016,Yes,CID56744,Without Offers,Desktop,Fiber_Optic,14:51:13,17,32.43,35255.88,6,610.33,No,Yes,Yes,Solved,Poor Product Quality,1
26,M,ZTB57ES,Town,Premium Membership,03-05-2016,Yes,CID36560,Without Offers,Desktop,Mobile_Data,2:33:21,17,623.51,6208.34,Error,791.26,Yes,Yes,No,Not Applicable,Poor Website,0
64,M,X1WTK32,Village,Premium Membership,14-10-2017,Yes,CID62433,Without Offers,Desktop,Mobile_Data,3:00:05,13,42.72,36340.8,28,717.82,No,Yes,No,Not Applicable,Poor Customer Service,0
20,F,TPURXZ9,Town,Premium Membership,13-12-2017,?,xxxxxxxx,Without Offers,?,Wi-Fi,16:45:58,17,34.33,9763.44,6,723.58,Yes,No,No,Not Applicable,Too many ads,0
14,M,9C8IHSR,Town,Gold Membership,21-12-2016,?,CID57725,Credit/Debit Card Offers,Desktop,Fiber_Optic,12:32:48,24,87.68,19608.27,8,711.05,Yes,No,No,Not Applicable,Poor Product Quality,0
58,F,6WPUHRJ,Town,Basic Membership,08-10-2016,Yes,CID3515,Without Offers,Desktop,Wi-Fi,18:55:13,20,34.35,24025.77,7,552.63,No,Yes,No,Not Applicable,Poor Product Quality,1
16,F,POYQ64F,City,Silver Membership,02-06-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,3:20:14,15,31.25,24382.38,16,180.5016581,Yes,No,No,Not Applicable,Reasonable Price,0
46,M,LGVFUO7,City,Gold Membership,18-09-2017,?,CID35253,Credit/Debit Card Offers,Desktop,Mobile_Data,17:42:25,14,70.72,30218.7,13,703.96,No,Yes,No,Not Applicable,Poor Website,0
18,F,YJ1YMUG,Town,Gold Membership,27-06-2016,Yes,CID170,Without Offers,Smartphone,Fiber_Optic,14:06:41,10,1957.928905,37765.15,6,674.62,No,Yes,Yes,No Information Available,Poor Website,1
41,F,YKE1CU7,Village,No Membership,25-04-2015,No,xxxxxxxx,Gift Vouchers/Coupons,?,Wi-Fi,21:59:37,8,390.79,26835.27,28,1638.749887,Yes,No,No,Not Applicable,Too many ads,1
64,M,0EQ1F1P,Town,Silver Membership,20-03-2015,?,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,4:16:48,9,153.99,8422.68,Error,722.04,Yes,No,No,Not Applicable,Poor Product Quality,0
51,M,JKC0XB1,City,No Membership,07-10-2016,?,CID16354,Without Offers,?,Wi-Fi,21:47:47,13,30.81,16958.2,23,,No,Yes,No,Not Applicable,Poor Customer Service,1
18,F,0YV7DDY,Town,Gold Membership,06-04-2017,Yes,CID2370,Gift Vouchers/Coupons,Both,Wi-Fi,9:33:13,15,-315.1586829,23342.9,15,667.12,No,Yes,No,Not Applicable,No reason specified,1
21,M,SBZH56R,City,Platinum Membership,21-07-2015,Yes,CID17066,Without Offers,Smartphone,Fiber_Optic,14:00:14,6,59.43,28439.12,23,750.96,Yes,No,No,Not Applicable,Too many ads,0
34,M,1IDT8N2,City,Gold Membership,30-07-2015,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,8:18:19,8,149.76,84860.3,2,752.41,No,Yes,No,Not Applicable,Products always in Stock,0
18,M,2X3TA6N,Town,Premium Membership,29-03-2015,Yes,CID23256,Gift Vouchers/Coupons,Desktop,Wi-Fi,8:06:06,18,101.22,99169.86,Error,,Yes,No,Yes,No Information Available,Reasonable Price,0
43,F,8X42JPV,Town,No Membership,01-09-2016,Yes,CID31148,Without Offers,Smartphone,Mobile_Data,2:28:51,17,35.6,41376.27,4.563792219,651.09,No,Yes,No,Not Applicable,Too many ads,1
59,F,9GTHIZF,Village,Gold Membership,04-12-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,10:27:50,7,170.86,26341.13,9,606.54,No,Yes,No,Not Applicable,Poor Product Quality,1
26,F,AQMOCJ6,Town,Gold Membership,19-01-2017,Yes,CID42095,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14:42:48,3,154.18,28385.81,5,721.21,No,Yes,Yes,Unsolved,User Friendly Website,0
58,M,O0LURKV,City,Platinum Membership,05-03-2016,Yes,CID52720,Credit/Debit Card Offers,Desktop,Fiber_Optic,18:37:29,7,160.64,30329.56,24,746.34,No,Yes,No,Not Applicable,No reason specified,0
58,F,C1VFTVO,Town,Basic Membership,18-07-2015,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,8:57:26,19,347.23,28662,46.63855195,535.24,No,Yes,Yes,Solved,Too many ads,1
28,F,CWQHAVM,City,Gold Membership,26-01-2017,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,22:46:37,17,49.9,16329.59,22,1353.681337,Yes,No,No,Not Applicable,Poor Website,1
49,M,3Y9VKZR,Village,Silver Membership,18-03-2015,?,CID2846,Gift Vouchers/Coupons,Desktop,Wi-Fi,2:31:41,12,-374.2612788,14712.75,7,720.44,No,Yes,No,Not Applicable,Products always in Stock,0
41,M,BEKMQJW,,No Membership,02-09-2016,Yes,CID11605,Gift Vouchers/Coupons,Smartphone,Wi-Fi,2:17:16,8,1045.53,11186.4,18,642.9,Yes,Yes,Yes,Solved,Poor Website,1
45,F,J1R1B0A,City,Gold Membership,06-02-2015,Yes,CID14874,Gift Vouchers/Coupons,Both,Wi-Fi,11:57:59,14,723.73,17504.8,11,1140.634985,Yes,Yes,No,Not Applicable,User Friendly Website,0
54,M,24QW87I,Town,Gold Membership,23-12-2015,No,xxxxxxxx,Without Offers,?,Mobile_Data,11:37:33,15,71.39,3532.59,Error,712.93,No,Yes,Yes,No Information Available,Too many ads,0
36,F,FCFZ6I2,Town,Gold Membership,24-05-2016,?,CID31721,Without Offers,Smartphone,Mobile_Data,19:26:24,14,32.22,20929.43,15,696.47,Yes,No,Yes,Unsolved,Poor Customer Service,0
49,F,U0EFS63,Town,Gold Membership,11-06-2017,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,23:55:19,17,425.44,20831.21,2,803.15,Yes,No,Yes,Unsolved,Reasonable Price,0
34,F,IH3CNQZ,Town,Gold Membership,21-11-2017,Yes,CID5937,Credit/Debit Card Offers,Both,Mobile_Data,9:16:05,9,-1567.55825,17049.79,22,694.4,Yes,Yes,No,Not Applicable,Poor Customer Service,1
17,F,YUNKIPY,City,No Membership,02-08-2017,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,8:33:23,2,33.97,8668.72,Error,635.67,No,Yes,No,Not Applicable,Poor Website,1
19,F,13K4LR9,Town,No Membership,03-04-2017,Yes,CID14877,Without Offers,Desktop,Mobile_Data,21:59:14,-999,31.76,44069.41,15,626.87,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,1
42,F,A2ZSYD9,,No Membership,09-03-2017,Yes,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21:56:26,17,212.76,14072.9,25,1296.019279,No,Yes,No,Not Applicable,Poor Product Quality,1
58,M,01EQ9KO,Village,Gold Membership,12-06-2015,Yes,CID26108,Without Offers,Smartphone,Mobile_Data,5:12:36,16,354.68,14810.09,12,159.1612315,No,Yes,No,Not Applicable,Too many ads,0
59,F,2NTMZM1,City,Basic Membership,25-10-2015,Yes,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,7:36:53,21,93.83,46292.82,9,184.4210514,Yes,No,Yes,Solved,Poor Product Quality,1
29,F,M2EYYUV,City,No Membership,20-12-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,5:10:06,-999,268.32,32597.78,Error,654.89,No,Yes,No,Not Applicable,Poor Product Quality,1
62,F,WSIT8YR,Town,Gold Membership,21-02-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,10:32:17,23,-475.3599978,14177.73,24,774.99,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,0
